OBJECTID,UNIQUE_ID,Pentad NAME,PENTAD,VEG NAME CENTROID,Veg Extent,Veg_WEIGHT,MAX_OF_PROPORTION,ACCESSIBLE,PREFERRED Pentad,SG_APPLICATION,BIOREGION,Rain_season,Elev_range,Elev,MAP_CTN,PEMO,Chill,MinT_07,MAP,Frost,MeanT_02,APAN,MeanT_07,GDD0,GDD5,MTCO,MTWA,AETPET,WET,DRY,tri_mean,tri_sd,tri_med
4270,8154,Northern Cape_3125_2220,3125_2220,Eastern Upper Karoo,49821.3186,6576,90,1,0,219 ER,Upper Karoo Bioregion,6,195,1400.728,43.84,1626.6,1071.696,0,215.36,56.28,21,2472.7439,7,5257,3432,5.9,21.6,0.195,0,-106.5,88.74444426,81.34469118,62.42595563
4271,8155,Northern Cape_3125_2225,3125_2225,Eastern Upper Karoo,49821.3186,6570,90,1,0,220 ER,Upper Karoo Bioregion,6,178,1445.0095,45.72,1619.16,1109.488,0,209.2,59.48,21,2461.3999,7,5257,3432,5.9,21.6,0.195,0,-106.5,85.14717738,65.6853587,64.90762667
4272,8156,Northern Cape_3125_2230,3125_2230,Eastern Upper Karoo,49821.3186,5689,90,1,0,220 ER,Upper Karoo Bioregion,6,188,1492.4845,47.52,1609.16,1153.7159,0,201.92,61.6,20.64,2446.4519,6.76,5341.2,3516.2,6.1,21.9,0.193,0,-108.2,114.9225082,80.0428163,96.16392167
4273,8157,Northern Cape_3125_2235,3125_2235,Eastern Upper Karoo,49821.3186,5618,90,1,0,220 ER,Upper Karoo Bioregion,6,242,1396.4037,49,1621.84,1083.744,0,201.64,56.04,20.92,2465.9399,6.92,5341.2,3516.2,6.1,21.9,0.193,0,-108.2,99.48231586,97.99850406,56.93417099
4274,8158,Northern Cape_3125_2240,3125_2240,Eastern Upper Karoo,49821.3186,5659,90,1,0,220 ER,Upper Karoo Bioregion,6,125,1337.1711,49,1627.4,1036.452,0,209.2,53.08,21,2474.324,7.36,5341.2,3516.2,6.1,21.9,0.193,0,-108.2,48.60376401,38.60931819,32.58834147
4275,8159,Northern Cape_3125_2245,3125_2245,Eastern Upper Karoo,49821.3186,6577,90,1,0,220 ER,Upper Karoo Bioregion,6,124,1329.0636,48.48,1627.08,1024.804,0,207,52.6,21,2475.02,7.64,5406.7,3581.7,6.4,22.1,0.195,0,-108.8,42.09871362,30.0938959,33.3166625
4276,8160,Northern Cape_3125_2250,3125_2250,Eastern Upper Karoo,49821.3186,6429,90,0,0,220 ER,Upper Karoo Bioregion,6,331,1424.1566,48,1585.8,1088.9401,0,218.16,55.2,20.84,2446.6321,7.04,5406.7,3581.7,6.4,22.1,0.195,0,-108.8,162.6190768,149.6058562,94.77341267
4277,8161,Northern Cape_3125_2255,3125_2255,Eastern Upper Karoo,49821.3186,6547,90,1,0,220 ER,Upper Karoo Bioregion,6,379,1441.592,48.6,1576.04,1105.2319,0,221.56,57.08,20.92,2436.7119,6.96,5406.7,3581.7,6.4,22.1,0.195,0,-108.8,140.5697823,106.975967,113.5957746
4278,8162,Northern Cape_3125_2300,3125_2300,Eastern Upper Karoo,49821.3186,6579,90,1,0,220 ER,Upper Karoo Bioregion,6,152,1349.9297,49,1586.36,1043.092,0,220.68,53.52,21,2452.2119,7.16,5435.2,3610.2,6.6,22.3,0.202,0,-106.7,60.59093866,37.05260505,52.00480725
4279,8163,Northern Cape_3125_2305,3125_2305,Eastern Upper Karoo,49821.3186,6548,90,1,0,220 ER,Upper Karoo Bioregion,6,212,1309.3551,49.12,1589.6801,1005.42,0,227.16,50.56,21,2457.248,7.76,5435.2,3610.2,6.6,22.3,0.202,0,-106.7,69.29623668,66.75780321,48.18713521
4280,8164,Northern Cape_3125_2310,3125_2310,Eastern Upper Karoo,49821.3186,6580,90,1,0,220 ER,Upper Karoo Bioregion,6,101,1264.2238,49.4,1615.6801,963.84,0.64,225.2,48.4,21,2467.812,8,5435.2,3610.2,6.6,22.3,0.202,0,-106.7,32.50486339,25.32110398,24.69817807
4281,8165,Northern Cape_3125_2315,3125_2315,Eastern Upper Karoo,49821.3186,6580,90,1,0,220 ER,Upper Karoo Bioregion,6,142,1289.3584,49.6,1615.6801,986.936,0.08,232.04,49.44,21,2456.5959,7.96,5465.1,3640.1,6.9,22.3,0.212,0,-102.4,47.8100627,35.01548902,38.05259518
4282,8166,Northern Cape_3125_2320,3125_2320,Eastern Upper Karoo,49821.3186,6563,90,1,0,220 ER,Upper Karoo Bioregion,6,198,1295.8104,49.48,1596.88,988.364,0.04,236.6,49.64,21,2450.3081,7.92,5465.1,3640.1,6.9,22.3,0.212,0,-102.4,54.80303798,61.50675237,35.79804396
4283,8167,Northern Cape_3125_2325,3125_2325,Eastern Upper Karoo,49821.3186,6580,90,1,0,220 ER,Upper Karoo Bioregion,6,163,1307.3813,48.68,1605.16,994.456,0,244.52,50.72,21,2441.428,8,5465.1,3640.1,6.9,22.3,0.212,0,-102.4,47.4899242,46.46684214,33.33166662
4284,8168,Northern Cape_3125_2330,3125_2330,Eastern Upper Karoo,49821.3186,6577,90,1,0,220 ER,Upper Karoo Bioregion,6,199,1365.9081,47.48,1588.88,1032.848,0,255.64,52.96,21,2420.0359,7.16,5369.2,3544.2,6.9,22,0.234,0,-93,73.19402999,68.9130087,51.48786265
4285,8169,Northern Cape_3125_2335,3125_2335,Eastern Upper Karoo,49821.3186,6565,90,1,0,220 ER,Upper Karoo Bioregion,6,145,1363.2811,46.2,1556.8,1037.3881,0,267.08,53.6,21,2407.908,7.08,5369.2,3544.2,6.9,22,0.234,0,-93,55.35940336,53.76149021,36.57868232
4286,8170,Northern Cape_3125_2340,3125_2340,Eastern Upper Karoo,49821.3186,6509,90,1,0,220 ER,Upper Karoo Bioregion,6,231,1367.1896,46,1554.28,1043.42,0,267.76,53,20.96,2404.4399,7.12,5369.2,3544.2,6.9,22,0.234,0,-93,96.54818095,114.2560413,47.44470466
4287,8171,Northern Cape_3125_2345,3125_2345,Eastern Upper Karoo,49821.3186,6508,90,1,0,220 ER,Upper Karoo Bioregion,6,311,1359.9902,45.92,1553.8,1038.552,0,270.16,52.76,20.84,2403.292,7.24,5218.6,3393.6,6.6,21.4,0.261,0,-82.1,95.68868539,120.5002273,35.86780677
4288,8172,Northern Cape_3125_2350,3125_2350,Eastern Upper Karoo,49821.3186,6442,90,1,0,220 ER,Upper Karoo Bioregion,6,310,1406.4302,45.12,1544.52,1059.312,0,280.36,54.44,20.8,2389.2681,6.96,5218.6,3393.6,6.6,21.4,0.261,0,-82.1,141.8605428,133.9333854,99.63684054
4289,8173,Northern Cape_3125_2355,3125_2355,Eastern Upper Karoo,49821.3186,6564,90,1,0,220 ER,Upper Karoo Bioregion,6,232,1456.2638,44.96,1533.6,1098.024,0,282.36,57.96,20.24,2372.668,7,5218.6,3393.6,6.6,21.4,0.261,0,-82.1,102.722413,83.90856137,82.77982796
4290,8174,Northern Cape_3125_2400,3125_2400,Eastern Upper Karoo,49821.3186,6562,90,1,0,220 ER,Upper Karoo Bioregion,6,233,1501.116,45.16,1529.4,1118.24,0,276.36,61.4,20,2366.3799,6.88,4977.2,3152.2,6.1,20.7,0.294,0,-69.4,68.11492022,90.8070699,34.90701862
4291,8175,Northern Cape_3125_2405,3125_2405,Eastern Upper Karoo,49821.3186,6461,90,0,0,220 ER,Upper Karoo Bioregion,6,209,1561.2347,45.96,1516.36,1161.4399,0,282.96,63.84,20,2346.488,6.48,4977.2,3152.2,6.1,20.7,0.294,0,-69.4,107.2991838,106.811281,65.98863528
4292,8176,Northern Cape_3125_2410,3125_2410,Upper Karoo Hardeveld,11734.2765,6425,90,1,0,220 ER,Upper Karoo Bioregion,6,261,1551.0497,46.84,1513.6,1158.2,0,289.84,62.64,19.96,2342.4319,6.44,4977.2,3152.2,6.1,20.7,0.294,0,-69.4,148.3895244,140.219424,99.16898834
4293,8177,Northern Cape_3125_2415,3125_2415,Eastern Upper Karoo,49821.3186,6581,90,1,0,220 ER,Upper Karoo Bioregion,6,126,1498.7371,48.92,1525.24,1122.776,0,274.6,62.52,20,2359.688,7,5074.8,3249.8,6.4,20.9,0.296,0,-70.3,61.94463302,44.85076176,48.34769874
4294,8178,Northern Cape_3125_2420,3125_2420,Eastern Upper Karoo,49821.3186,5904,90,1,0,220 ER,Upper Karoo Bioregion,6,436,1556.0343,50.2,1510.72,1143.88,0,295.4,62.28,19.96,2338.7,6.72,5074.8,3249.8,6.4,20.9,0.296,0,-70.3,190.0870662,220.1125967,87.03160341
4295,8179,Northern Cape_3125_2425,3125_2425,Eastern Upper Karoo,49821.3186,6576,90,1,0,Buffer,Upper Karoo Bioregion,6,237,1493.3955,49,1520.36,1111.1801,0,301.36,62.08,20,2353.688,6.96,5074.8,3249.8,6.4,20.9,0.296,0,-70.3,56.29059603,45.83469354,40.76150098
4296,8180,Northern Cape_3125_2430,3125_2430,Eastern Upper Karoo,49821.3186,6591,90,1,0,Buffer,Upper Karoo Bioregion,6,166,1483.4769,49.44,1555.96,1087.204,0,293.52,63.16,20,2409.448,7,5060.6,3235.6,6.4,20.8,0.314,0,-65.5,48.67015109,54.54319845,29.29163703
4297,8181,Eastern Cape_3125_2435,3125_2435,Eastern Upper Karoo,49821.3186,6592,90,0,0,220 ER,Upper Karoo Bioregion,6,81,1468.1593,50.96,1557.16,1073.472,0,289.84,62.52,20,2412.0439,7,5060.6,3235.6,6.4,20.8,0.314,0,-65.5,34.56280393,18.64604713,30.41381265
4298,8182,Eastern Cape_3125_2440,3125_2440,Eastern Upper Karoo,49821.3186,5354,90,0,0,220 ER,Upper Karoo Bioregion,6,337,1551.5029,50.96,1568.76,1088.176,0,311.68,64.52,19.92,2429.6399,6.92,5060.6,3235.6,6.4,20.8,0.314,0,-65.5,187.9766716,206.7480169,92.88164512
4299,8183,Eastern Cape_3125_2445,3125_2445,Besemkaree Koppies Shrubland,9677.7369,4372,95,0,0,220 ER,Dry Highveld Grassland Bioregion,6,552,1531.2803,47.84,1560.36,1074.448,0,342.68,59.6,20,2416.6521,6.76,4830.7,3005.8,5.6,20.1,0.353,2.7,-54.6,323.5957475,259.2226191,275.5503584
4300,8184,Eastern Cape_3125_2450,3125_2450,Besemkaree Koppies Shrubland,9677.7369,5264,90,0,0,220 ER,Dry Highveld Grassland Bioregion,6,438,1479.8108,45.88,1560.6,1047.184,0,338.88,58.36,20.12,2417.6201,7.04,4830.7,3005.8,5.6,20.1,0.353,2.7,-54.6,224.9452784,156.4321221,174.1077252
4301,8185,Eastern Cape_3125_2455,3125_2455,Besemkaree Koppies Shrubland,9677.7369,4986,95,1,0,221 ER,Dry Highveld Grassland Bioregion,6,482,1395.3552,46.6,1565.88,1008.512,0,334.2,53.76,20.44,2425.3999,7.36,4830.7,3005.8,5.6,20.1,0.353,2.7,-54.6,233.0508121,183.1591173,170.1146671
4302,8186,Eastern Cape_3125_2500,3125_2500,Eastern Upper Karoo,49821.3186,6572,90,1,0,221 ER,Upper Karoo Bioregion,5.76,181,1289.5167,47,1575.84,929.344,0.24,328.72,49.4,21,2439.8721,8,5287.7,3462.7,7.1,21.3,0.324,0,-64.7,70.2139278,77.72781999,37.42993454
4303,8187,Eastern Cape_3125_2505,3125_2505,Eastern Upper Karoo,49821.3186,6573,90,1,0,221 ER,Upper Karoo Bioregion,6,237,1263.8652,47.28,1555.72,909.472,0.92,321.08,46.48,21,2408.3,8,5287.7,3462.7,7.1,21.3,0.324,0,-64.7,61.56846892,75.7076475,38.85871846
4304,8188,Eastern Cape_3125_2510,3125_2510,Eastern Upper Karoo,49821.3186,6561,90,1,0,221 ER,Upper Karoo Bioregion,6,165,1263.731,47.88,1551.04,909.6,1,301.2,45.8,21,2400.748,8,5287.7,3462.7,7.1,21.3,0.324,0,-64.7,56.52731806,69.35939403,29.88310559
4305,8189,Eastern Cape_3125_2515,3125_2515,Eastern Upper Karoo,49821.3186,6559,90,1,0,221 ER,Upper Karoo Bioregion,6,303,1226.983,47.04,1565.16,891.98,1,306.08,44.04,21,2402.3201,8.04,5533.2,3708.2,7.8,21.9,0.312,0,-69.7,109.3717765,133.73993,41.85092549
4306,8190,Eastern Cape_3125_2520,3125_2520,Eastern Upper Karoo,49821.3186,6590,98,1,0,221 ER,Upper Karoo Bioregion,5.84,288,1201.4698,47.08,1730.52,849.508,1,320.32,43.56,21.56,2418.0601,8.72,5533.2,3708.2,7.8,21.9,0.312,0,-69.7,94.20043564,131.2962189,30.67571897
4307,8191,Eastern Cape_3125_2525,3125_2525,Eastern Upper Karoo,49821.3186,6621,98,1,0,221 ER,Upper Karoo Bioregion,5,388,1189.5294,47.48,1718.96,837.668,1,329.44,42.12,21.28,2401.2119,8.76,5533.2,3708.2,7.8,21.9,0.312,0,-69.7,80.963736,116.1988096,40.1248053
4308,8192,Eastern Cape_3125_2530,3125_2530,Eastern Upper Karoo,49821.3186,6573,90,1,0,221 ER,Upper Karoo Bioregion,5.8,276,1207.1842,46.6,1710.4399,859.632,1,331.32,42.52,21,2390.248,8.64,5621.4,3796.4,8,22.1,0.314,0,-69.7,98.74964152,131.1592508,45.01110974
4309,8193,Eastern Cape_3125_2535,3125_2535,Eastern Upper Karoo,49821.3186,6600,90,0,0,221 ER,Upper Karoo Bioregion,6,364,1187.5398,45.2,1704.88,850.388,1,349.36,42.24,21,2383.7881,8.96,5621.4,3796.4,8,22.1,0.314,0,-69.7,48.75944597,84.73974614,28.16025568
4310,8194,Eastern Cape_3125_2540,3125_2540,Eastern Upper Karoo,49821.3186,6598,90,0,0,221 ER,Upper Karoo Bioregion,6,348,1213.8439,44.2,1675.48,879.208,1,353.68,44.44,20.92,2342.2,8.08,5621.4,3796.4,8,22.1,0.314,0,-69.7,45.24133694,90.56883613,26.2297541
4311,8195,Eastern Cape_3125_2545,3125_2545,Eastern Upper Karoo,49821.3186,6611,98,1,0,221 ER,Upper Karoo Bioregion,6,193,1252.9924,43.76,1658.88,894.556,0.48,347.12,47.16,21,2318.3479,8,5134.2,3309.1,6.8,20.7,0.37,3.5,-52.4,41.48322178,32.2998197,31.9217794
4312,8196,Eastern Cape_3125_2550,3125_2550,Karoo Escarpment Grassland,8378.3019,6888,98,1,0,221 ER,Dry Highveld Grassland Bioregion,6,475,1359.3387,43,1619.12,969.856,0.12,371.4,47.4,20.36,2263.2161,7.92,5134.2,3309.1,6.8,20.7,0.37,3.5,-52.4,188.3112801,139.1987149,163.2145822
4313,8197,Eastern Cape_3125_2555,3125_2555,Eastern Upper Karoo,49821.3186,6600,98,1,0,221 ER,Upper Karoo Bioregion,5.8,616,1426.7754,42.56,1574.84,1014.564,0.04,386.24,51.36,19.96,2201.168,7.4,5134.2,3309.1,6.8,20.7,0.37,3.5,-52.4,167.024562,217.0487913,61.7980561
4314,8198,Eastern Cape_3125_2600,3125_2600,Eastern Upper Karoo,49821.3186,6581,90,1,0,221 ER,Upper Karoo Bioregion,5.04,342,1413.2449,42.08,1568.04,1014.716,0.04,387.44,51.68,19.96,2190.688,7.24,4666.3,2841.3,5.6,19.3,0.447,12.6,-33.5,148.1748381,152.6802959,66.74578638
4315,8199,Eastern Cape_3125_2605,3125_2605,Karoo Escarpment Grassland,8378.3019,6993,98,1,0,221 ER,Dry Highveld Grassland Bioregion,5,603,1687.7839,41.64,1452.08,1184.38,0.04,441.32,57.08,19.04,2029.62,6.4,4666.3,2841.3,5.6,19.3,0.447,12.6,-33.5,237.3965739,189.2576382,169.8234377
4316,8200,Eastern Cape_3125_2610,3125_2610,Karoo Escarpment Grassland,8378.3019,7230,98,1,0,221 ER,Dry Highveld Grassland Bioregion,5,358,1693.4547,41.56,1420.2,1192.7841,0,447.12,64.96,18.92,1985.928,6,4666.3,2841.3,5.6,19.3,0.447,12.6,-33.5,198.8633114,104.8928701,182.443141
4393,8330,Northern Cape_3120_2010,3120_2010,Western Upper Karoo,17149.5132,7103,99,1,0,219 ER,Upper Karoo Bioregion,5.52,85,1031.8406,37.4,1630.6801,791.86,1.52,135.84,37.6,23,2599.2161,9,5895.8,4070.8,9.3,22.7,0.142,0,-110.8,33.47564308,16.96389129,30.19933774
4394,8331,Northern Cape_3120_2015,3120_2015,Bushmanland Vloere,4706.8987,3902,99,1,0,219 ER,Inland Saline Vegetation,6,43,1005.2842,39.52,1639.3199,782.056,2,124,36.16,22.96,2612.0081,9,5998.6,4173.6,9,23.4,0.128,0,-120.8,17.13780072,11.31104229,13.15294644
4395,8332,Northern Cape_3120_2020,3120_2020,Western Upper Karoo,17149.5132,5931,99,1,0,219 ER,Upper Karoo Bioregion,6,100,1038.9691,42.6,1656.3199,838.64,2,123.44,37.88,22.4,2604.4319,9,5998.6,4173.6,9,23.4,0.128,0,-120.8,45.38987207,25.39761747,42.64387372
4396,8333,Northern Cape_3120_2025,3120_2025,Western Upper Karoo,17149.5132,6937,99,1,0,219 ER,Upper Karoo Bioregion,6,110,1071.2784,46.32,1670.8,858.088,1.96,125.8,39.24,22.16,2601.98,9,5998.6,4173.6,9,23.4,0.128,0,-120.8,47.00189039,25.42517338,43
4397,8334,Northern Cape_3120_2030,3120_2030,Western Upper Karoo,17149.5132,6974,99,1,0,219 ER,Upper Karoo Bioregion,6,298,1142.4896,47.8,1693.2,930.292,1.08,154.6,42.2,21.96,2577.9641,8.36,5951.5,4126.4,8.6,23.6,0.131,0,-122.7,133.9873781,132.6201129,73.48469228
4398,8335,Northern Cape_3120_2035,3120_2035,Western Upper Karoo,17149.5132,7205,99,1,0,219 ER,Upper Karoo Bioregion,6,210,1130.4939,48.76,1697.72,901.928,1.16,152.08,41.72,22,2589.6479,8.48,5951.5,4126.4,8.6,23.6,0.131,0,-122.7,89.12098982,65.01692745,66.60330322
4399,8336,Northern Cape_3120_2040,3120_2040,Western Upper Karoo,17149.5132,7220,99,1,0,219 ER,Upper Karoo Bioregion,6,106,1057.0834,49.84,1661,825.708,2,135.72,38.28,22.84,2611.572,9,5951.5,4126.4,8.6,23.6,0.131,0,-122.7,43.39298619,27.63281139,33.70459909
4400,8337,Northern Cape_3120_2045,3120_2045,Upper Karoo Hardeveld,11734.2765,6359,99,1,0,219 ER,Upper Karoo Bioregion,6,155,1070.0732,51.6,1666.16,847.444,1.32,147.92,38.96,22.32,2604.5559,8.92,6015.3,4190.3,8.4,24.1,0.131,0,-125.3,87.79385517,56.89413806,70.9964787
4401,8338,Northern Cape_3120_2050,3120_2050,Western Upper Karoo,17149.5132,6693,99,1,0,219 ER,Upper Karoo Bioregion,6,104,1067.7523,54.52,1654.76,829.752,1.68,149.16,38.76,22.72,2612.22,9,6015.3,4190.3,8.4,24.1,0.131,0,-125.3,54.90501628,35.17529837,46.3788745
4402,8339,Northern Cape_3120_2055,3120_2055,Western Upper Karoo,17149.5132,6339,99,1,0,219 ER,Upper Karoo Bioregion,6,129,1080.0654,55.36,1637.2,839.296,1.28,151.4,39.2,22.56,2610,9,6015.3,4190.3,8.4,24.1,0.131,0,-125.3,68.27947685,38.84166788,58.17215829
4403,8340,Northern Cape_3120_2100,3120_2100,Upper Karoo Hardeveld,11734.2765,6185,99,0,0,219 ER,Upper Karoo Bioregion,6,123,1091.0736,53.28,1710.5601,837.616,1.04,145.32,39.48,22.72,2614.248,8.92,6024.2,4199.3,8.3,24.1,0.133,0,-126.4,93.39183589,50.20498481,83.54340141
4404,8341,Northern Cape_3120_2105,3120_2105,Western Upper Karoo,17149.5132,6970,99,1,0,219 ER,Upper Karoo Bioregion,6,218,1111.121,52.48,1717.84,858.248,1,148.36,40.8,22.44,2610.356,8.64,6024.2,4199.3,8.3,24.1,0.133,0,-126.4,66.41372146,74.44233222,50.69023551
4405,8342,Northern Cape_3120_2110,3120_2110,Western Upper Karoo,17149.5132,6984,99,1,0,219 ER,Upper Karoo Bioregion,6,110,1128.5247,52.2,1715.76,871.908,1,152.96,41.76,22.32,2607.6279,8.4,6024.2,4199.3,8.3,24.1,0.133,0,-126.4,49.88904296,20.53651452,45.99456458
4406,8343,Northern Cape_3120_2115,3120_2115,Western Upper Karoo,17149.5132,6703,99,1,0,219 ER,Upper Karoo Bioregion,6,103,1120.3286,52.48,1720.04,854.972,1,153.56,41.08,22.56,2613.9961,8.64,5997.2,4172.2,8.2,24,0.139,0,-126.1,72.93916763,33.97555424,66.94774081
4407,8344,Northern Cape_3120_2120,3120_2120,Western Upper Karoo,17149.5132,7157,99,0,0,219 ER,Upper Karoo Bioregion,6,88,1129.8068,52.48,1721.4399,860.724,1,142.64,41.84,22.36,2615.9719,8.32,5997.2,4172.2,8.2,24,0.139,0,-126.1,73.03430362,36.88857167,63.3245608
4408,8345,Northern Cape_3120_2125,3120_2125,Upper Karoo Hardeveld,11734.2765,6915,99,1,0,219 ER,Upper Karoo Bioregion,6,186,1168.1089,48.84,1711.28,890.588,1,158.52,43.56,22.04,2601.604,8.04,5997.2,4172.2,8.2,24,0.139,0,-126.1,104.4530464,76.72108105,79.8936791
4409,8346,Northern Cape_3120_2130,3120_2130,Upper Karoo Hardeveld,11734.2765,6883,99,1,0,219 ER,Upper Karoo Bioregion,6,206,1230.5499,49.48,1700.04,944.6,0.88,163.44,46.84,22,2583.24,8,5776.9,3951.9,7.7,23.3,0.158,0,-119.5,85.83428046,61.33214401,64.08587988
4410,8347,Northern Cape_3120_2135,3120_2135,Western Upper Karoo,17149.5132,7086,99,1,0,219 ER,Upper Karoo Bioregion,6,153,1286.3701,53.36,1692.65,988.905,0.1,152.88,49.95,22,2572.73,7.95,5776.9,3951.9,7.7,23.3,0.158,0,-119.5,71.53210026,27.57074286,66.8580586
4411,8348,Northern Cape_3120_2140,3120_2140,Western Upper Karoo,17149.5132,7027,99,1,0,219 ER,Upper Karoo Bioregion,6,155,1275.7925,51.64,1688.12,991.052,0.08,154.04,50.08,22,2565.696,7.92,5776.9,3951.9,7.7,23.3,0.158,0,-119.5,67.90814947,31.93964972,60.53511364
4412,8349,Northern Cape_3120_2145,3120_2145,Western Upper Karoo,17149.5132,7203,99,1,0,219 ER,Upper Karoo Bioregion,6,115,1228.3412,50.6,1692.4,939.064,0.96,158.52,46.84,22,2572.9561,8,5742.9,3917.9,7.6,23,0.163,0,-118.5,61.38325902,28.72157642,56.37375276
4413,8350,Northern Cape_3120_2150,3120_2150,Western Upper Karoo,17149.5132,7000,99,1,0,219 ER,Upper Karoo Bioregion,6,138,1287.7061,49.6,1679.52,980.548,0.36,170.44,48.96,22,2553.012,8,5742.9,3917.9,7.6,23,0.163,0,-118.5,70.27265865,36.41253705,61.21682762
4414,8351,Northern Cape_3120_2155,3120_2155,Western Upper Karoo,17149.5132,7004,99,0,0,219 ER,Upper Karoo Bioregion,6,101,1294.4363,48.4,1675.48,993.036,0.04,164.12,50.6,22,2546.78,7.96,5742.9,3917.9,7.6,23,0.163,0,-118.5,43.96265261,22.65449571,38.27531842
4415,8352,Northern Cape_3120_2200,3120_2200,Eastern Upper Karoo,49821.3186,6585,99,1,0,219 ER,Upper Karoo Bioregion,6,60,1278.1841,47,1672.2,981.9,0.08,173.44,49.6,22,2542.0161,8,5599.7,3774.7,7,22.6,0.173,0,-115.1,23.80254538,11.43448423,21.23676058
4416,8353,Northern Cape_3120_2205,3120_2205,Eastern Upper Karoo,49821.3186,6580,90,0,0,219 ER,Upper Karoo Bioregion,6,107,1311.3184,46.8,1663.4,1000.5,0,180.52,51.88,21.84,2529.416,7.96,5599.7,3774.7,7,22.6,0.173,0,-115.1,32.31999634,24.02905148,24.85960579
4417,8354,Northern Cape_3120_2210,3120_2210,Eastern Upper Karoo,49821.3186,6581,90,0,0,219 ER,Upper Karoo Bioregion,6,101,1358.5745,46.96,1651.52,1039.432,0,189.64,54.04,21,2510.196,7.08,5599.7,3774.7,7,22.6,0.173,0,-115.1,45.35432035,24.98656145,42.15447782
4418,8355,Northern Cape_3120_2215,3120_2215,Eastern Upper Karoo,49821.3186,6581,90,1,1,219 ER,Upper Karoo Bioregion,6,106,1397.8646,46.32,1641.84,1064.776,0,195.72,56.12,21,2495.2361,7,5257,3432,5.9,21.6,0.195,0,-106.5,66.57144253,34.33821029,58.54058421
4419,8356,Northern Cape_3120_2220,3120_2220,Eastern Upper Karoo,49821.3186,6581,90,0,0,219 ER,Upper Karoo Bioregion,6,149,1467.884,45.92,1625.84,1115.248,0,204.2,59.64,21,2472.0879,7,5257,3432,5.9,21.6,0.195,0,-106.5,83.13301034,51.49670242,68.48722499
4420,8357,Northern Cape_3120_2225,3120_2225,Eastern Upper Karoo,49821.3186,6582,90,1,0,220 ER,Upper Karoo Bioregion,6,115,1449.1791,47.04,1625.36,1104.692,0,208.84,59.68,21,2471.592,7,5257,3432,5.9,21.6,0.195,0,-106.5,65.59088824,35.34713837,55.70906551
4421,8358,Northern Cape_3120_2230,3120_2230,Eastern Upper Karoo,49821.3186,6112,90,1,0,220 ER,Upper Karoo Bioregion,6,174,1403.2373,48.88,1635.76,1078.484,0,185.28,56.84,21,2486.792,7,5341.2,3516.2,6.1,21.9,0.193,0,-108.2,63.81063177,43.95424348,49.07647068
4422,8359,Northern Cape_3120_2235,3120_2235,Eastern Upper Karoo,49821.3186,6140,90,0,1,220 ER,Upper Karoo Bioregion,6,130,1368.6307,49.68,1636.3199,1050.0959,0,197.6,53.84,21,2486.8479,7.04,5341.2,3516.2,6.1,21.9,0.193,0,-108.2,75.0205799,36.04448795,66.22310764
4423,8360,Northern Cape_3120_2240,3120_2240,Eastern Upper Karoo,49821.3186,6082,90,0,1,220 ER,Upper Karoo Bioregion,6,86,1307.6298,48.88,1642.28,1000.212,0,200.6,51.2,21,2496.4041,7.88,5341.2,3516.2,6.1,21.9,0.193,0,-108.2,36.26618567,27.63350022,26.83281573
4424,8361,Northern Cape_3120_2245,3120_2245,Eastern Upper Karoo,49821.3186,6583,90,1,0,220 ER,Upper Karoo Bioregion,6,67,1287.9586,47.72,1635.04,982.304,0,205.56,50.4,21,2495.408,8,5406.7,3581.7,6.4,22.1,0.195,0,-108.8,22.04075263,21.2140146,17.1464282
4425,8362,Northern Cape_3120_2250,3120_2250,Eastern Upper Karoo,49821.3186,6532,90,1,0,220 ER,Upper Karoo Bioregion,6,271,1335.5476,47.08,1602.84,1015.988,0,215.16,51.08,21,2477.2639,7.52,5406.7,3581.7,6.4,22.1,0.195,0,-108.8,95.51680632,109.8582393,69.71370023
4426,8363,Northern Cape_3120_2255,3120_2255,Eastern Upper Karoo,49821.3186,6532,90,1,0,220 ER,Upper Karoo Bioregion,6,351,1364.3685,47.88,1593.64,1045.324,0,218.76,52,20.88,2463.332,7.4,5406.7,3581.7,6.4,22.1,0.195,0,-108.8,119.8628617,140.2126919,63.7495098
4427,8364,Northern Cape_3120_2300,3120_2300,Eastern Upper Karoo,49821.3186,6493,90,1,0,220 ER,Upper Karoo Bioregion,6,249,1359.3639,49.16,1588.28,1035.304,0,233.64,50.96,21,2455.7241,7.32,5435.2,3610.2,6.6,22.3,0.202,0,-106.7,165.9345255,149.1970723,115.6633044
4428,8365,Northern Cape_3120_2305,3120_2305,Eastern Upper Karoo,49821.3186,6547,90,1,0,220 ER,Upper Karoo Bioregion,6,201,1279.4912,49.96,1596.6,972.72,0.24,235.08,48.76,21,2468.396,7.88,5435.2,3610.2,6.6,22.3,0.202,0,-106.7,67.76436119,100.2705676,28.28427125
4429,8366,Northern Cape_3120_2310,3120_2310,Eastern Upper Karoo,49821.3186,6586,90,1,0,220 ER,Upper Karoo Bioregion,6,58,1242.2655,50.68,1613.4,933.56,1,222.64,46.8,21.36,2484.644,8,5435.2,3610.2,6.6,22.3,0.202,0,-106.7,26.97968177,17.495281,20.66397832
