PENTAD,PENTAD ID,POINT SITE FARM,BioGaps Track No,Track Date ,Track time,Observer,Family,Genus,SPECIES,NO_SPEC,DETERMINED,Country,Prov,Distr,Locality,QDS,LAT1,LONG1,LATDEC1,LONDEC1,LAT2,LONG2,LATDEC2,LONDEC2,ALT,DD1,MM1,YYYY1,DD2,MM2,YYYY2,Collectors,MAIN VEGETATION TYPE,BIOREGION,GENERAL HABITAT,COLLECTION METHOD,WEATHER AT NIGHT,SPECIMEN DATA
3250_2600,2032,Alstonfield,2018-03-09 18:30:24 LP,2018/03/09, 18:30:24,LP,Buthidae,Parabuthus,planicauda,5,"L. Prendini, 2018",South Africa,Eastern Cape Province,Bedford District,Farm Alstonfield on Stompstraat Fontein 168,3226CC,32°53.364'S,26°00.678'E,-32.8894,26.0113,,,,,732 m,9,3,2018,,,,L. Prendini & M. Cooper,Bedford Dry Grassland,Sub-Escarpment Grassland Bioregion,"Nama Karoo/Albany thicket on gently rolling hills intersected by dry riverbed, small Acacia karoo trees/shrubs dominant, some Euclea and Ehretia shrubs, smaller bushes, sparse grass on hard, greyish sandy-clay with scattered sandstone rocks, loose or partially embedded, and rock outcrops along riverbed","day, rock-rolling, burrow excavation",,"specimens in scrapes under stones, two females in abandoned Opistophthalmus burrows"
3250_2600,2032,Alstonfield,2018-03-09 18:30:24 LP,2018/03/09, 18:30:24,LP,Buthidae,Uroplectes,triangulifer,1,"L. Prendini, 2018",South Africa,Eastern Cape Province,Bedford District,Farm Alstonfield on Stompstraat Fontein 168,3226CC,32°53.364'S,26°00.678'E,-32.8894,26.0113,,,,,732 m,9,3,2018,,,,L. Prendini & M. Cooper,Bedford Dry Grassland,Sub-Escarpment Grassland Bioregion,"Nama Karoo/Albany thicket on gently rolling hills intersected by dry riverbed, small Acacia karoo trees/shrubs dominant, some Euclea and Ehretia shrubs, smaller bushes, sparse grass on hard, greyish sandy-clay with scattered sandstone rocks, loose or partially embedded, and rock outcrops along riverbed","day, rock crevices",,specimen in rock crevice
3250_2600,2032,Alstonfield,2018-03-09 18:30:24 LP,2018/03/09, 18:30:24,LP,Scorpionidae,Opistophthalmus,latimanus,18,"L. Prendini, 2018",South Africa,Eastern Cape Province,Bedford District,Farm Alstonfield on Stompstraat Fontein 168,3226CC,32°53.364'S,26°00.678'E,-32.8894,26.0113,,,,,732 m,9,3,2018,,,,L. Prendini & M. Cooper,Bedford Dry Grassland,Sub-Escarpment Grassland Bioregion,"Nama Karoo/Albany thicket on gently rolling hills intersected by dry riverbed, small Acacia karoo trees/shrubs dominant, some Euclea and Ehretia shrubs, smaller bushes, sparse grass on hard, greyish sandy-clay with scattered sandstone rocks, loose or partially embedded, and rock outcrops along riverbed","day, burrow excavation and rock-rolling",,"specimens very common, excavated from shallow burrows (ca. 10–20 cm deep), mostly under stones, some in open ground, one male in scrape under stone"
3250_2600,2032,Alstonfield,2018-03-09 18:31:34 MC,2018/03/09, 18:31:34,RC,Buthidae,Parabuthus,planicauda,1,"L. Prendini, 2018",South Africa,Eastern Cape Province,Bedford District,Farm Alstonfield on Stompstraat Fontein 168,3226CC,32°53.364'S,26°00.678'E,-32.8894,26.0113,,,,,732 m,9,3,2018,,,,L. Prendini & M. Cooper,Bedford Dry Grassland,Sub-Escarpment Grassland Bioregion,"Nama Karoo/Albany thicket on gently rolling hills intersected by dry riverbed, small Acacia karoo trees/shrubs dominant, some Euclea and Ehretia shrubs, smaller bushes, sparse grass on hard, greyish sandy-clay with scattered sandstone rocks, loose or partially embedded, and rock outcrops along riverbed","day, rock-rolling, burrow excavation",,"specimens in scrapes under stones, two females in abandoned Opistophthalmus burrows"
3250_2600,2032,Alstonfield,2018-03-09 18:31:34 MC,2018/03/09, 18:31:34,RC,Scorpionidae,Opistophthalmus,latimanus,7,"L. Prendini, 2018",South Africa,Eastern Cape Province,Bedford District,Farm Alstonfield on Stompstraat Fontein 168,3226CC,32°53.364'S,26°00.678'E,-32.8894,26.0113,,,,,732 m,9,3,2018,,,,L. Prendini & M. Cooper,Bedford Dry Grassland,Sub-Escarpment Grassland Bioregion,"Nama Karoo/Albany thicket on gently rolling hills intersected by dry riverbed, small Acacia karoo trees/shrubs dominant, some Euclea and Ehretia shrubs, smaller bushes, sparse grass on hard, greyish sandy-clay with scattered sandstone rocks, loose or partially embedded, and rock outcrops along riverbed","day, burrow excavation and rock-rolling",,"specimens very common, excavated from shallow burrows (ca. 10–20 cm deep), mostly under stones, some in open ground, one male in scrape under stone"
3230_2510,2539,Plains of Camdeboo Nature Reserve,2018-03-14 18:56:59 MC1,2018/03/14, 18:56:59,RC,Scorpionidae,Opistophthalmus,nitidiceps,4,"L. Prendini, 2018",South Africa,Eastern Cape Province,Pearston District,"Plains of Camdeboo Nature Reserve (Farm Rustenburg 42), Saddleback View Point",3225CA,32°32.764'S,25°13.357'E,-32.54606667,25.22261667,,,,,1016 m,14,3,2018,,,,L. Prendini & M. Cooper,Camdebo Escarpment Thicket,Albany Thicket,"Nama Karoo in saddle of high mountains, scattered bushes (Euclea, Cussonia, etc.) and forbs, sparse grass on grey clayey-loam with many loose and embedded sandstone/Karoo mudstone rocks, some outcrops in places","day, burrow excavation; night, UV light detection","cool, dark, windy night","scorpions fairly common, excavated from spiral burrows (ca. 20-40 cm deep) in open ground, two females under stones during daytime, others observed doorkeeping at night with UV light detection, and excavated"
3230_2510,2539,Plains of Camdeboo Nature Reserve,2018-03-14 18:57:27 LP1,2018/03/14, 18:57:27,LP,Scorpionidae,Opistophthalmus,nitidiceps,7,"L. Prendini, 2018",South Africa,Eastern Cape Province,Pearston District,"Plains of Camdeboo Nature Reserve (Farm Rustenburg 42), Saddleback View Point",3225CA,32°32.764'S,25°13.357'E,-32.54606667,25.22261667,,,,,1016 m,14,3,2018,,,,L. Prendini & M. Cooper,Camdebo Escarpment Thicket,Albany Thicket,"Nama Karoo in saddle of high mountains, scattered bushes (Euclea, Cussonia, etc.) and forbs, sparse grass on grey clayey-loam with many loose and embedded sandstone/Karoo mudstone rocks, some outcrops in places","day, burrow excavation; night, UV light detection","cool, dark, windy night","scorpions fairly common, excavated from spiral burrows (ca. 20-40 cm deep) in open ground, two females under stones during daytime, others observed doorkeeping at night with UV light detection, and excavated"
3230_2510,2539,Plains of Camdeboo Nature Reserve,2018-03-14 20:00:04 MC2,2018/03/14, 20:00:04,RC,Buthidae,Parabuthus,planicauda,2,"L. Prendini, 2018",South Africa,Eastern Cape Province,Pearston District,"Plains of Camdeboo Nature Reserve (Farm Rustenburg 42), Saddleback View Point",3225CA,32°32.764'S,25°13.357'E,-32.54606667,25.22261667,,,,,1016 m,14,3,2018,,,,L. Prendini & M. Cooper,Camdebo Escarpment Thicket,Albany Thicket,"Nama Karoo in saddle of high mountains, scattered bushes (Euclea, Cussonia, etc.) and forbs, sparse grass on grey clayey-loam with many loose and embedded sandstone/Karoo mudstone rocks, some outcrops in places","night, UV light detection","cool, dark, windy night","specimens sitting on rock, ground, juv. on vegetation"
3230_2510,2539,Plains of Camdeboo Nature Reserve,2018-03-14 20:00:04 MC2,2018/03/14, 20:00:04,RC,Buthidae,Uroplectes,formosus,1,"L. Prendini, 2018",South Africa,Eastern Cape Province,Pearston District,"Plains of Camdeboo Nature Reserve (Farm Rustenburg 42), Saddleback View Point",3225CA,32°32.764'S,25°13.357'E,-32.54606667,25.22261667,,,,,1016 m,14,3,2018,,,,L. Prendini & M. Cooper,Camdebo Escarpment Thicket,Albany Thicket,"Nama Karoo in saddle of high mountains, scattered bushes (Euclea, Cussonia, etc.) and forbs, sparse grass on grey clayey-loam with many loose and embedded sandstone/Karoo mudstone rocks, some outcrops in places","night, UV light detection","cool, dark, windy night",specimen sitting on bush
3230_2510,2539,Plains of Camdeboo Nature Reserve,2018-03-14 20:00:04 MC2,2018/03/14, 20:00:04,RC,Hormuridae,Hadogenes,sp.,2,"L. Prendini, 2018",South Africa,Eastern Cape Province,Pearston District,"Plains of Camdeboo Nature Reserve (Farm Rustenburg 42), Saddleback View Point",3225CA,32°32.764'S,25°13.357'E,-32.54606667,25.22261667,,,,,1016 m,14,3,2018,,,,L. Prendini & M. Cooper,Camdebo Escarpment Thicket,Albany Thicket,"Nama Karoo in saddle of high mountains, scattered bushes (Euclea, Cussonia, etc.) and forbs, sparse grass on grey clayey-loam with many loose and embedded sandstone/Karoo mudstone rocks, some outcrops in places","night, UV light and torch light detection","cool, dark, windy night",specimens observed in rock crevices
3230_2510,2539,Plains of Camdeboo Nature Reserve,2018-03-14 20:00:04 MC2,2018/03/14, 20:00:04,RC,Hormuridae,Opisthacanthus,validus,3,"L. Prendini, 2018",South Africa,Eastern Cape Province,Pearston District,"Plains of Camdeboo Nature Reserve (Farm Rustenburg 42), Saddleback View Point",3225CA,32°32.764'S,25°13.357'E,-32.54606667,25.22261667,,,,,1016 m,14,3,2018,,,,L. Prendini & M. Cooper,Camdebo Escarpment Thicket,Albany Thicket,"Nama Karoo in saddle of high mountains, scattered bushes (Euclea, Cussonia, etc.) and forbs, sparse grass on grey clayey-loam with many loose and embedded sandstone/Karoo mudstone rocks, some outcrops in places","night, UV light detection","cool, dark, windy night",specimens sitting in rock crevices and under stones
3230_2510,2539,Plains of Camdeboo Nature Reserve,2018-03-14 20:04:13 LP2,2018/03/14, 20:04:13,LP,Buthidae,Parabuthus,planicauda,1,"L. Prendini, 2018",South Africa,Eastern Cape Province,Pearston District,"Plains of Camdeboo Nature Reserve (Farm Rustenburg 42), Saddleback View Point",3225CA,32°32.764'S,25°13.357'E,-32.54606667,25.22261667,,,,,1016 m,14,3,2018,,,,L. Prendini & M. Cooper,Camdebo Escarpment Thicket,Albany Thicket,"Nama Karoo in saddle of high mountains, scattered bushes (Euclea, Cussonia, etc.) and forbs, sparse grass on grey clayey-loam with many loose and embedded sandstone/Karoo mudstone rocks, some outcrops in places","night, UV light detection","cool, dark, windy night","specimens sitting on rock, ground, juv. on vegetation"
3230_2510,2539,Plains of Camdeboo Nature Reserve,2018-03-14 20:04:13 LP2,2018/03/14, 20:04:13,LP,Hormuridae,Hadogenes,sp.,2,"L. Prendini, 2018",South Africa,Eastern Cape Province,Pearston District,"Plains of Camdeboo Nature Reserve (Farm Rustenburg 42), Saddleback View Point",3225CA,32°32.764'S,25°13.357'E,-32.54606667,25.22261667,,,,,1016 m,14,3,2018,,,,L. Prendini & M. Cooper,Camdebo Escarpment Thicket,Albany Thicket,"Nama Karoo in saddle of high mountains, scattered bushes (Euclea, Cussonia, etc.) and forbs, sparse grass on grey clayey-loam with many loose and embedded sandstone/Karoo mudstone rocks, some outcrops in places","night, UV light and torch light detection","cool, dark, windy night",specimens observed in rock crevices
3230_2510,2539,Plains of Camdeboo Nature Reserve,2018-03-14 20:04:13 LP2,2018/03/14, 20:04:13,LP,Hormuridae,Opisthacanthus,validus,8,"L. Prendini, 2018",South Africa,Eastern Cape Province,Pearston District,"Plains of Camdeboo Nature Reserve (Farm Rustenburg 42), Saddleback View Point",3225CA,32°32.764'S,25°13.357'E,-32.54606667,25.22261667,,,,,1016 m,14,3,2018,,,,L. Prendini & M. Cooper,Camdebo Escarpment Thicket,Albany Thicket,"Nama Karoo in saddle of high mountains, scattered bushes (Euclea, Cussonia, etc.) and forbs, sparse grass on grey clayey-loam with many loose and embedded sandstone/Karoo mudstone rocks, some outcrops in places","night, UV light detection","cool, dark, windy night",specimens sitting in rock crevices and under stones
3230_2510,2539,Plains of Camdeboo Nature Reserve,2018-03-14 20:04:13 LP2,2018/03/14, 20:04:13,LP,Scorpionidae,Opistophthalmus,nitidiceps,3,"L. Prendini, 2018",South Africa,Eastern Cape Province,Pearston District,"Plains of Camdeboo Nature Reserve (Farm Rustenburg 42), Saddleback View Point",3225CA,32°32.764'S,25°13.357'E,-32.54606667,25.22261667,,,,,1016 m,14,3,2018,,,,L. Prendini & M. Cooper,Camdebo Escarpment Thicket,Albany Thicket,"Nama Karoo in saddle of high mountains, scattered bushes (Euclea, Cussonia, etc.) and forbs, sparse grass on grey clayey-loam with many loose and embedded sandstone/Karoo mudstone rocks, some outcrops in places","day, burrow excavation; night, UV light detection","cool, dark, windy night","scorpions fairly common, excavated from spiral burrows (ca. 20-40 cm deep) in open ground, two females under stones during daytime, others observed doorkeeping at night with UV light detection, and excavated"
3230_2510,2539,Plains of Camdeboo Nature Reserve,2018-03-14 21:13:24 LP3,2018/03/14, 21:13:24,LP,Buthidae,Parabuthus,capensis,2,"L. Prendini, 2018",South Africa,Eastern Cape Province,Pearston District,Plains of Camdeboo Nature Reserve (Farm Rustenburg 42),3225CA,32°33.192'S,25°11.333'E,-32.5532,25.18888333,,,,,819 m,14,3,2018,,,,L. Prendini & M. Cooper,Camdebo Escarpment Thicket,Albany Thicket,"Nama Karoo on gently sloping floodplain near dry riverbed in valley bottom, Acacia karoo trees and small bushes dominant on reddish-brown clayey-loam with small stones in places","night, UV light detection","cool, still, dark night",specimens walking on ground
3230_2510,2539,Plains of Camdeboo Nature Reserve,2018-03-14 21:13:24 LP3,2018/03/14, 21:13:24,LP,Buthidae,Parabuthus,planicauda,1,"L. Prendini, 2018",South Africa,Eastern Cape Province,Pearston District,Plains of Camdeboo Nature Reserve (Farm Rustenburg 42),3225CA,32°33.192'S,25°11.333'E,-32.5532,25.18888333,,,,,819 m,14,3,2018,,,,L. Prendini & M. Cooper,Camdebo Escarpment Thicket,Albany Thicket,"Nama Karoo on gently sloping floodplain near dry riverbed in valley bottom, Acacia karoo trees and small bushes dominant on reddish-brown clayey-loam with small stones in places","night, UV light detection","cool, still, dark night",specimen walking on ground
3230_2510,2539,Plains of Camdeboo Nature Reserve,2018-03-14 21:38:10 LP4,2018/03/14, 21:38:10,LP,Buthidae,Parabuthus,planicauda,1,"L. Prendini, 2018",South Africa,Eastern Cape Province,Pearston District,Plains of Camdeboo Nature Reserve (Farm Rustenburg 42),3225CA,32°33.319'S,25°11.395'E,-32.55531667,25.18991667,,,,,823 m,14,3,2018,,,,L. Prendini & M. Cooper,Camdebo Escarpment Thicket,Albany Thicket,"Nama Karoo on moderate slope of low rocky hill, Aloe ferox and small bushes dominant on sandy-clay with many small sandstone rocks","night, UV light detection","cool, still, dark night",specimen sitting on bush
3230_2510,2539,Plains of Camdeboo Nature Reserve,2018-03-14 21:38:40 MC3,2018/03/14, 21:38:40,RC,Buthidae,Parabuthus,capensis,1,"L. Prendini, 2018",South Africa,Eastern Cape Province,Pearston District,Plains of Camdeboo Nature Reserve (Farm Rustenburg 42),3225CA,32°33.319'S,25°11.395'E,-32.55531667,25.18991667,,,,,823 m,14,3,2018,,,,L. Prendini & M. Cooper,Camdebo Escarpment Thicket,Albany Thicket,"Nama Karoo on moderate slope of low rocky hill, Aloe ferox and small bushes dominant on sandy-clay with many small sandstone rocks","night, UV light detection","cool, still, dark night",specimen walking on ground
3230_2510,2539,,2018-03-15 09:52:47 MC1,2018/03/15, 09:52:47,RC,Scorpionidae,Opistophthalmus,pictus,4,"L. Prendini, 2018",South Africa,Eastern Cape Province,Pearston District,"Farm Onverwagt 36, 8.5 km NNE of Pearston intersection with R63 (Graaff-Reinet–Somerset East) on R337 to Cradock",3225CA,32°30.704'S,25°10.154'E,-32.51173333,25.16923333,,,,,839 m,15,3,2018,,,,L. Prendini & M. Cooper,Camdebo Escarpment Thicket,Albany Thicket,"Nama Karoo on flat plain with pan areas, scattered Acacia karoo and Maytenus bushes, small bushes, geophytes, sparse grass on very hard yellowish clay with few small stones","day, burrow excavation",,"scorpions uncommon, excavated from burrows (ca. 20–40 cm deep) in open ground or at base of small bushes"
3230_2510,2539,,2018-03-15 09:58:58 LP1,2018/03/15, 09:58:58,LP,Scorpionidae,Opistophthalmus,pictus,6,"L. Prendini, 2018",South Africa,Eastern Cape Province,Pearston District,"Farm Onverwagt 36, 8.5 km NNE of Pearston intersection with R63 (Graaff-Reinet–Somerset East) on R337 to Cradock",3225CA,32°30.704'S,25°10.154'E,-32.51173333,25.16923333,,,,,839 m,15,3,2018,,,,L. Prendini & M. Cooper,Camdebo Escarpment Thicket,Albany Thicket,"Nama Karoo on flat plain with pan areas, scattered Acacia karoo and Maytenus bushes, small bushes, geophytes, sparse grass on very hard yellowish clay with few small stones","day, burrow excavation",,"scorpions uncommon, excavated from burrows (ca. 20–40 cm deep) in open ground or at base of small bushes"
3230_2615,2552,Black Hill,2018-03-10 18:44:35 LP1,2018/03/10, 18:44:35,LP,Buthidae,Uroplectes,triangulifer,5,"L. Prendini, 2018",South Africa,Eastern Cape Province,Adelaide District,Farm Black Hill 89,3226CB,32°34.410'S,26°16.540'E,-32.5735,26.27566667,,,,,787 m,10,3,2018,,,,L. Prendini & M. Cooper,Amathole Montane Grassland,Drakensberg Grassland Bioregion,"Albany thicket on moderate to steep slopes of large dolerite hill leading down to river, Maytenus, Ehretia, Acacia karoo, Euclea and Rhus dominant trees, moderate grass layer, on black, blocky clay (black turf) with many dolerite outcrops and embedded stones, few loose","day, rock crevices and rock-rolling",,specimens collected in rock crevices or under flakes of exfoliating dolerite
